"AddressID";"AddressLine1";"AddressLine2";"City";"StateProvinceID";"PostalCode";"rowguid";"ModifiedDate"
27045;"9947 Buskirk Avenue";null;"Vancouver";7;"V7L 4J4";0xEB9238B0CA9DD84FAA8EC133062C8621;04/11/2003 00:00:00
27046;"3453 Wren Ave.";null;"West Sussex";14;"RH15 9UD";0x7060DB8D40F5AA40A243906A936BAD9D;09/10/2002 00:00:00
27047;"2375 Elwood Drive";null;"North Ryde";50;"2113";0x60A9D34A4D6BA541AC072D3FE6591269;24/08/2003 00:00:00
27048;"3407 Pinon Dr.";null;"Oak Bay";7;"V8P";0xDC4C0E9EF349FE4CB55214056D83A33B;16/08/2003 00:00:00
27049;"6, avenue des Ternes";null;"Lieusaint";163;"77127";0x15340567B66C3E43ACF590D10A055F7D;22/01/2004 10:09:29
27050;"7811 Harris Circle";null;"Woodland Hills";9;"91364";0xC672D261C34FD84FA03AFDA150DC73E2;03/05/2004 00:00:00
27051;"4180 Frisbie Court";null;"Lemon Grove";9;"91945";0x1EEAD8048808004AA189B55A81BFF918;06/05/2002 00:00:00
27052;"6183 Pinecrest Rd.";null;"Grossmont";9;"91941";0x46283C42C41CC448906E5E68A21B9F2D;14/03/2002 00:00:00
27053;"7126 Edie Ct.";null;"Beaverton";58;"97005";0x93316A7DCDA39B4D9BE4D9D44E6389D8;18/10/2002 00:00:00
27054;"5462 El Pintado Rd.";null;"Mill Valley";9;"94941";0xF366F7E3EBF27F4A9FAF12F2F924EAA5;24/03/2002 00:00:00
27055;"953 Trafalgar Circle";null;"Cranbourne";77;"3977";0x32E0878F0EDC4C47AE2558CD9A171B00;18/12/2003 00:00:00
27056;"376 Amador Valley Blvd.";null;"Fremont";9;"94536";0x522B1D32F7583F43BD718CA1CE6617C1;12/12/2003 00:00:00
27057;"5152 Fine Dr.";null;"Beverly Hills";9;"90210";0xD7337E210B38234E9CEB9DAF40EA3B7B;03/03/2004 00:00:00
27058;"7251 Millfield Place";null;"West Covina";9;"91791";0xAEC6F84DBC0542459B5628CF08DE302F;20/06/2004 00:00:00
27059;"Am Grossen Dern 345";null;"Essen";20;"45001";0x763AB2F465E4364EAF1863229FC69E9B;16/06/2003 00:00:00
27060;"Wolfgangstraße 48";null;"Kassel";19;"34117";0x8372878F2D4F624CA520357FD0BF0A28;06/12/2001 00:00:00
27061;"7199 Santa Fe Dr.";null;"Hervey Bay";64;"4655";0xDAC7347CF18457448B4EB851FE5A4AD8;11/12/2001 00:00:00
27062;"67 Flamingo Drive";null;"Esher-Molesey";14;"EM15";0x048FD9F08103774BB1FC58458DE71888;29/04/2004 00:00:00
27063;"5917 Panoramic Avenue";null;"Cranbourne";77;"3977";0xE85A12AAC3790B40A81F7E2B3C1BB8E7;27/08/2003 00:00:00
27064;"5075 William Reed Dr.";null;"Royal Oak";7;"V8X";0x12B22B05075CF1429FEA0A23ECF513BB;21/12/2001 00:00:00
27065;"4861 66th Avenue";null;"Concord";9;"94519";0x34B7C8F2C4029E45A89A2CF76C752D11;29/08/2003 00:00:00
27066;"2939 Wesley Ct.";null;"Santa Monica";9;"90401";0x74CD114BC5E4CB408044282869180F6A;03/01/2004 00:00:00
27067;"26, avenue de Malakoff";null;"Metz";143;"57000";0x8D4ACE5CBC617746AB74E160D1F88F2E;22/01/2004 10:09:29
27068;"2979 Schenone Court";null;"Mill Valley";9;"94941";0x88273561EB3D574BBB33D61FC2AB815A;22/09/2003 00:00:00
27069;"3966 Mahogany Way";null;"Warrnambool";77;"3280";0x95F5A8803A9F6D41A6D02E9F8C08368F;15/05/2004 00:00:00
27070;"4261 Roseann Drive";null;"Haney";7;"V2W 1W2";0x41A5BB642796864BB1A750A49F17EAAE;14/07/2004 00:00:00
27071;"2839 Stinson";null;"London";14;"SW6 SBY";0x1253D92FD569E447853BE83E68740D8C;07/05/2003 00:00:00
27072;"5502 Sun View Terr.";null;"Issaquah";79;"98027";0x486B19BF0B079340B327CBDBA5BF5CB1;20/09/2003 00:00:00
27073;"548 Stony Hill Circle";null;"Ballard";79;"98107";0xAEB8366758C2AA4DABBD3B194EAB1E70;03/02/2004 00:00:00
27074;"Kampstr 5998";null;"Berlin";70;"12171";0xDA388D8A53D8054D96FC9B96C31D4A1E;06/12/2003 00:00:00
27075;"8706 Royal Arch Court";null;"Redwood City";9;"94063";0xA46C49FABAC3D64B8A7BB86D9C7A8B76;02/10/2003 00:00:00
27076;"5972 Boxwood Dr.";null;"Burbank";9;"91502";0x68864AE0EE91804795996275CD4856AE;13/07/2004 00:00:00
27077;"6289 Via Del Verdes";null;"Springwood";50;"2777";0x9A8C448B1B819E4186CAAF18C74B64C8;17/12/2003 00:00:00
27078;"202 Seaview Dr.";null;"San Carlos";9;"94070";0xBDD004BA979F514EB9F42BEDD932F55A;26/09/2003 00:00:00
27079;"6316 Glazier Ct.";null;"Daly City";9;"94015";0x22D44C1965EB5441BCE3EEF6EA152737;09/12/2003 00:00:00
27080;"8065 Sand Point Road";null;"Renton";79;"98055";0x6E6E226E1B6E41428B8B3416C65F94AE;27/06/2002 00:00:00
27081;"Welt Platz 456";null;"Hannover";53;"30601";0x7F75122ACDF4B441BF71C28BC9485BF4;22/04/2004 00:00:00
27082;"4434 Yosemite Circle";null;"Haney";7;"V2W 1W2";0xD4A54CC85146B647BB613BE2466B58A3;16/01/2004 00:00:00
27083;"9093 Gilardy Dr.";null;"Port Hammond";7;"V6B 3P7";0x00571889710BD24E8CC33952A956A104;18/03/2004 00:00:00
27084;"1903 Vista Place";null;"Brisbane";64;"4000";0x2698C22672CEC048B52C8100959C99D3;07/11/2001 00:00:00
27085;"5716 Weatherly Drive";null;"Stoke-on-Trent";14;"AS23";0xA453082DB8A33F4F8C3AC08DB5A66358;05/06/2004 00:00:00
27086;"34334, rue des Pyrenees";null;"Paris";161;"75013";0x0CB11CC596A9C74F8D644B8DF64A9EF6;22/01/2004 10:09:29
27087;"630 Plymouth Drive";null;"Spokane";79;"99202";0xB7E97BEC452F1346B7297C4F884AEFB9;21/11/2003 00:00:00
27088;"1674 Castle Hill Road";null;"Warrington";14;"WA3 7BH";0xB05B8C74DE987E48AAD42E46ADEBBDC8;12/09/2003 00:00:00
27089;"8753 Black Walnut Ct.";null;"South Melbourne";77;"3205";0x50BBFC88E1AF85478057FD1863BB87AF;02/11/2003 00:00:00
27090;"5329 Notre Dame Ave";null;"Oxford";14;"OX1";0x7D7C2C1343120D4E9D225D4ADF96D014;02/06/2002 00:00:00
27091;"4691 Encinal Place";null;"Hobart";71;"7001";0x5D4E9A6B99301E42B2FCE022DB4AF6E5;22/02/2004 00:00:00
27092;"61680, rue Malar";null;"Paris";161;"75009";0xF105AE61A973E94EB3442410AA6C6C97;22/01/2004 10:09:29
27093;"Celler Weg 9492";null;"München";20;"80074";0x35AE0E7765023841BEF54C84590E033B;03/07/2003 00:00:00
27094;"Wasserstr 43222";null;"Hannover";53;"30601";0x4CFC1C025568214C8CB2CA922895E330;11/12/2003 00:00:00
27095;"3420 Weber Bryan Pl.";null;"York";14;"YO15";0xA7262493681A914A9DA51BB733C120B0;28/06/2004 00:00:00
27096;"5115 Meadowbrook Court";null;"Torrance";9;"90505";0x211097700A37334D8A02DC1426BD2775;06/11/2003 00:00:00
27097;"3193 Nephi Court";null;"West Covina";9;"91791";0xE7636CE0AB87384696DA8AB8CBE3D8BB;16/03/2004 00:00:00
27098;"8, rue des Vendangeurs";null;"Pantin";179;"93500";0xCB119DEE3F902B4E8D520EA66C86240E;22/01/2004 10:09:29
27099;"5889 Kenwal Rd.";null;"Bellingham";79;"98225";0xC3D4C81F63BBBB4B976D8BBD14C4C77C;15/01/2004 00:00:00
27100;"717 Ridge Park Drive";null;"Bellingham";79;"98225";0xFFD6DB9A9231C144A5502DAE00B93DEF;24/11/2003 00:00:00
27101;"156 Ulfinian Way";null;"Burlingame";9;"94010";0x6E45A717B5407241AB325B8A5D49953D;18/05/2004 00:00:00
27102;"4647 Maywood Lane";null;"Goulburn";50;"2580";0x9C9C9ECFC23E9346A483F9302C508268;20/07/2004 00:00:00
27103;"3106 Julpum Loop";null;"Cliffside";7;"V8Y 1L1";0x608F758A3ED1F64DA753EADABF919B37;14/06/2004 00:00:00
27104;"4566 Magnolia Ave.";null;"North Sydney";50;"2055";0x6E7CECD55CB31947A153BC5B06D52FAE;03/11/2003 00:00:00
27105;"1691 Boxer Blvd.";null;"Colma";9;"94014";0x38829F818C18E646BDBCC9A72EA02F76;25/10/2003 00:00:00
27106;"4895 Pine Creek Way";null;"Tacoma";79;"98403";0x068D8FC8322BC149A6D9AC3617C7811C;15/12/2003 00:00:00
27107;"6199 G St.";null;"Sydney";50;"1002";0x4E0BE1E407E0D245A2CB03857F58E61D;24/06/2002 00:00:00
27108;"6391 Arcadia Place";null;"N. Vancouver";7;"V7L 4J4";0x4E549A1CD2025A44A453C31C1D4E27B9;07/11/2003 00:00:00
27109;"Heiderplatz 772";null;"Neunkirchen";70;"66578";0x8BC1C20006325846B3AFF9B22BBBC7B7;15/10/2003 00:00:00
27110;"1340 Starlyn Dr.";null;"Cranbourne";77;"3977";0x4CC5DE6BD0026D41BCE33A552B7E70CC;30/01/2002 00:00:00
27111;"4255 Alpine Rd.";null;"Concord";9;"94519";0xE8A0F50DE5C9B14393EFD2A160795EB5;27/03/2004 00:00:00
27112;"623 Davis Ave.";null;"Metchosin";7;"V9";0xAA6E95DAA7451B41BF06BD1C19CBBD50;03/02/2004 00:00:00
27113;"Zollstr 28";null;"Ingolstadt";8;"85049";0x13B73ADBA326B947AFF5CA70D3393911;27/06/2004 00:00:00
27114;"34, place de Fontenoy";null;"Versailles";164;"78000";0xE3550ADEA5B367499E506DEE538CBB7E;22/01/2004 10:09:29
27115;"8330 Glenside Court";null;"Burien";79;"98168";0x6D3C681E36131D46BCFEB7587A0BE4D8;28/01/2004 00:00:00
27116;"5183 Hames Drive";null;"London";14;"SW1P 2NU";0xAAAA1D5D23D2B745A094181DC2897E20;18/08/2003 00:00:00
27117;"7578 Sierra Road";null;"Gloucestershire";14;"GL7 1RY";0x9F43740095B4554CA65084603500520A;20/05/2004 00:00:00
27118;"9473 Wawona Lane";null;"Seattle";79;"98104";0x16078F43092EAE4489C55CFCF8B4E3F3;08/06/2004 00:00:00
27119;"9, avenue Reille";null;"Colombes";178;"92700";0xD906D3AA1D21EB4CA26714C022A18F57;22/01/2004 10:09:29
27120;"4174 Tara St.";null;"Palo Alto";9;"94303";0x15D05B11FDE26F45A5548EC626E85784;01/06/2004 00:00:00
27121;"6904 Sunset Way";null;"Warrnambool";77;"3280";0x492F45717C2C3C43BA428426BC298FB3;05/10/2001 00:00:00
27122;"Wasserstr 345";null;"Darmstadt";19;"64283";0x973FED87B477EB4F935EA56E673DCDD2;13/12/2003 00:00:00
27123;"1549 Wildewood Dr";null;"Wokingham";14;"RG41 1QW";0xB3F11EFB8BFFFC46B63D4FE8A663FA55;15/11/2002 00:00:00
27124;"2038 Sundance Drive";null;"Oak Bay";7;"V8P";0x1E62359513D963469BE2DAB0A64B2F60;25/02/2002 00:00:00
27125;"8042 Placer Dr.";null;"Kirkby";14;"KB9";0x0AF717D25AB3FA4C9FF5F6906E46B59C;15/03/2003 00:00:00
27126;"2078 Jennifer Way";null;"National City";9;"91950";0xAA04686FF174D14B8469B39AADDB2C74;14/04/2002 00:00:00
27127;"410 Cardinet Drive";null;"Newton";7;"V2M1S6";0x250002A1336B1B4EB0587ECA728E1428;27/11/2002 00:00:00
27128;"3360 Hazelwood Lane";null;"Port Orchard";79;"98366";0xD28009390A566B4B9F0EB1D86D7CBB3A;21/03/2004 00:00:00
27129;"Kapellstr 4679";null;"Berlin";70;"12171";0x33F4A4140145794385778C97F154C064;03/10/2003 00:00:00
27130;"197 Adobe Dr";null;"Berkeley";9;"94704";0x2AE363D1D5523C4697FE0211BA06A672;05/02/2004 00:00:00
27131;"4601 San Ramon Road";null;"Vancouver";7;"V7L 4J4";0x744E9E4F3095424A83EEDE53657DEAB9;19/04/2004 00:00:00
27132;"6647 McDandy St.";null;"London";14;"W1X3SE";0x89179DB5009CA84295846FCEE891EE99;01/03/2004 00:00:00
27133;"3355 Carpetta Circle";null;"London";14;"SW1P 2NU";0xF7D2485BFB8D7345B485C2C637A3A7C3;08/10/2003 00:00:00
27134;"6121 Pebble Glen Drive";null;"Beverly Hills";9;"90210";0x9A25733D9751264496B9BA9FDF27AD3A;14/01/2004 00:00:00
27135;"P.O. Box 4559";null;"Hobart";71;"7001";0x791ECEF0AB970448BFE77B87A8AD1BF3;16/12/2003 00:00:00
27136;"762, place du Tertre";null;"Roubaix";145;"59100";0xDACCEF9B083BA24F850D5ABBA54A8E80;22/01/2004 10:09:29
27137;"Kappellweg 367";null;"Berlin";70;"12171";0xA42ADB15DF1FC742AE1B22A7D1A8FD1A;16/07/2004 00:00:00
27138;"1755 Winton Drive";null;"Bellingham";79;"98225";0xBCDE0B614D017B40B09B69B68F73FDD5;09/11/2003 00:00:00
27139;"9300 Ptarmigan Drive";null;"Warrington";14;"WA1";0xE01842A64185824287E39D9F24B86A2D;28/02/2004 00:00:00
27140;"7, rue des Ecoles";null;"Saint Ouen";166;"80610";0x423FE9B85CC96849BD442B61B0370D5A;22/01/2004 10:09:29
27141;"2759 Dies Dorados";null;"Spring Valley";9;"91977";0xB03C023ACCA12F4D8C61D35A1462368F;02/09/2003 00:00:00
27142;"7164 Pinncale Drive";null;"Olympia";79;"98501";0x2C9CD1754EE4C541B5BA5A101B053F68;13/11/2003 00:00:00
27143;"9644 55th St.";null;"Lavender Bay";50;"2060";0x587934296E37D04EB5F63BF94CBF404B;30/04/2002 00:00:00
27144;"Klara Straße 6384";null;"Berlin";70;"12171";0xCA1CD3495C2F954984C97A6A2A53D490;20/01/2004 00:00:00
27145;"Welt Platz 9";null;"Darmstadt";19;"64283";0x2247C0C005AAA545A3C137EDE9D6FFB1;01/11/2003 00:00:00
27146;"Krönerweg 6";null;"Saarbrücken";70;"66001";0xF228641C2CA38640A3BA9744DACB6EE8;31/01/2004 00:00:00
27147;"5536 Yolanda Circle";null;"Santa Cruz";9;"95062";0x624351760E1E3140A56248E1B04966AD;15/01/2004 00:00:00
27148;"8669 Rotherham Dr.";null;"Darlinghurst";50;"2010";0x8ADC888813D2464D98697A4B9B0A665A;24/03/2004 00:00:00
27149;"1023 Hawkins Street";null;"Townsville";64;"4810";0xA958CFFE7A774A4698FE30B3F44EDEE1;09/09/2003 00:00:00
27150;"6753 Mines Road";null;"Cambridge";14;"CB4 4BZ";0x2964FB15F9F10B48B83EF4CC7E6C3E19;22/11/2003 00:00:00
27151;"9727 N. Michell Canyon Rd.";null;"Downey";9;"90241";0x39E452637511314D8114F7B53DBB1F74;01/08/2001 00:00:00
27152;"86, rue Mazagran";null;"Versailles";164;"78000";0xCACE39F12D05BA4FB3936EFA2CE0D1B2;22/01/2004 10:09:29
27153;"9260 Brown St.";null;"Novato";9;"94947";0x7231726D38E30349A23D50B882122A71;11/01/2002 00:00:00
27154;"4428 Maureen Circle";null;"Geelong";77;"3220";0x0DA8F22D7797914999DAF725003C63B9;19/02/2003 00:00:00
27155;"Postenweg 2428";null;"Kiel";70;"24044";0x6F45E13318D0CF4CA0FB43C3BC901146;30/09/2003 00:00:00
27156;"5460 Kipling Court";null;"Burlingame";9;"94010";0xCB765819F65F5245A68C1277AD778EF5;26/05/2004 00:00:00
27157;"3538 Olivewood Ct.";null;"Redwood City";9;"94063";0x0061CE51D38E654992610DA27A229135;15/05/2004 00:00:00
27158;"2228 Alhambra Avenue";null;"Melbourne";77;"3000";0x22A32437DD526C438EB08DB0F3CA47AC;27/04/2003 00:00:00
27159;"Buergermeister-ulrich-str 39";null;"Bottrop";53;"46236";0xCA6CF271DEC1DE49A12E5FF9F881C18B;26/12/2003 00:00:00
27160;"1, rue de Maubeuge";null;"Paris";161;"75009";0x392F494D938FB04C955C7EFBDDE2925D;22/01/2004 10:09:29
27161;"4566 Warmcastle Court";null;"Townsville";64;"4810";0xB75C0265C177C44E8EC048EAB6102412;09/12/2002 00:00:00
27162;"7379 Cambelback Place";null;"Geelong";77;"3220";0x3AC964AACA4FEF4299603DB6BCEF031D;31/05/2003 00:00:00
27163;"4860 Charlotte Court";null;"Yakima";79;"98901";0x8363D4D37AC54D439CCA18F0219A57BF;02/09/2003 00:00:00
27164;"6101 Mike Yorba Way";null;"N. Vancouver";7;"V7L 4J4";0xE88A89DEFB13B142BEBF33CD87B2F56F;11/05/2004 00:00:00
27165;"1705 9th St.";null;"Beaverton";58;"97005";0x5CB1C4655BC78B4A812BE4F9F5687303;27/11/2003 00:00:00
27166;"5587 D St.";null;"Warrnambool";77;"3280";0x0B2D8C302BDF1044B0C7705775947689;08/04/2004 00:00:00
27167;"2710 Roux Court";null;"Burbank";9;"91502";0xD89BAACC70F12A49AEACDDC45F7731CD;24/06/2004 00:00:00
27168;"9305 Kentucky Drive";null;"Palo Alto";9;"94303";0xEA79EA7CC07D424BAF9767C0B0FC9680;23/12/2003 00:00:00
27169;"802 Leonard Ct";null;"Palo Alto";9;"94303";0x81A75393BC9459409ACCF2DE29859560;07/03/2004 00:00:00
27170;"9151 Napa C.";null;"Burlingame";9;"94010";0x2CDA75ABF986A840B52BE74C08C19BE5;20/12/2003 00:00:00
27171;"Alderstr 8229";null;"Frankfurt";19;"60323";0xAAA1A3C5B4D18844B8206C9F2109DB33;11/07/2004 00:00:00
27172;"2, rue Faubourg St Antoine";null;"Orly";180;"94310";0xFBE4EE23DE81B4448FE052158E7A56B1;22/01/2004 10:09:29
27173;"40, rue des Rosiers";null;"Paris";161;"75010";0x1EE8FC510A5AEC4DB660B63DB8BA80A3;22/01/2004 10:09:29
27174;"8664 Lakeview Place";null;"Woodburn";58;"97071";0xCAAD81CC4208144A864EFD4F6F2B59B9;17/08/2003 00:00:00
27175;"3114 Arlington Way";null;"Hobart";71;"7001";0x6BBCB5C48AFB5746976948A6FC1BFE81;23/01/2003 00:00:00
27176;"5033 Pine Hollow Rd.";null;"Long Beach";9;"90802";0x33B461E5A534E2448DAF757F08D30FB6;19/11/2003 00:00:00
27177;"Postfach 8 44 99";null;"Kiel";70;"24044";0x32573307EAEDFD49A94A672B7BEE912B;05/05/2003 00:00:00
27178;"9692 San Jose Dr.";null;"Burbank";9;"91502";0x991EC9B08A1860449158E51A505AF531;03/02/2004 00:00:00
27179;"74 Jamie Way";null;"Lane Cove";50;"1597";0xC5125558BBAF5E47BAC9FF3B674F8D0D;16/04/2003 00:00:00
27180;"6315 Olive Ave.";null;"San Diego";9;"92102";0xFB0EBBD32E53AF468FDFD9533D17409A;02/03/2003 00:00:00
27181;"1760 Lisa Lee Lane";null;"Malabar";50;"2036";0xC55479B3E31A324396A2A8E6CB17E828;01/03/2004 00:00:00
27182;"1229 Harness Circle";null;"Tacoma";79;"98403";0x7125838538E5E3498F3769C0E82B190E;02/04/2004 00:00:00
27183;"761 Orchard View Ave.";null;"Beaverton";58;"97005";0x3DE99F35162C3E48AA29471CB8013034;02/12/2003 00:00:00
27184;"5928 First Ave.";null;"Warrnambool";77;"3280";0x0E6DF29D43F06248AFC627E955502136;19/01/2004 00:00:00
27185;"84, avenue des Ternes";null;"Sèvres";178;"92310";0xB87537A9EA8F934FA0A5D72D3117C0C3;22/01/2004 10:09:29
27186;"5714 Damascus Loop";null;"Glendale";9;"91203";0x5E5F0AB24EE2D34E881B3843BDA2C2A8;16/01/2004 00:00:00
27187;"8553 Calhoun Court";null;"Cranbourne";77;"3977";0x07BC8D7C422B1C49AC76A3DCBE454866;01/08/2003 00:00:00
27188;"Karl Liebknecht str 422";null;"Sulzbach Taunus";70;"66272";0xFDE857C88768104395365BB874E79EF0;29/03/2004 00:00:00
27189;"3792 Esperanza Drive";null;"Lakewood";9;"90712";0xEE8F0AB08A44BC4EBAE33C755B2D3C64;03/04/2004 00:00:00
27190;"6488 Taylor Box #229";null;"Burien";79;"98168";0xCB7C8EFA3F77FB4291771032FA6DA871;12/06/2004 00:00:00
27191;"Altendorfer Straße 4";null;"Solingen";53;"42651";0x2178ACC78AA4CF40A9D20229F6A5E864;24/02/2004 00:00:00
27192;"88, place de la République";null;"Versailles";164;"78000";0x4DB6B3E880AE6E4B84E6455ECBD1985B;22/01/2004 10:09:29
27193;"2253 Firestone Dr.";null;"Bellingham";79;"98225";0xA87252884D3C9E41B58B646939B6989E;01/05/2004 00:00:00
27194;"8604 Dolores Way";null;"Rhodes";50;"2138";0xF2131AEDB7579149B2163CABFF281DFD;02/03/2004 00:00:00
27195;"7770 Springwood Court";null;"Royal Oak";7;"V8X";0xD005CD17EA3EF744AA2A61C586B307BF;18/11/2003 00:00:00
27196;"6355 Corte Del Sol";null;"Rockhampton";64;"4700";0xAF6E1CD678036249A593BA968CF9A456;07/11/2003 00:00:00
27197;"211, rue Basse-du-Rocher";null;"Saint Ouen";103;"17490";0xB1721736EA83834B827F7E8F95776B43;22/01/2004 10:09:29
27198;"2553 Croyden Dr.";null;"Rhodes";50;"2138";0xD9D6E1B937EC214A8847DBD8450E0BAE;27/02/2004 00:00:00
27199;"9266 Trees Drive";null;"Silverwater";50;"2264";0x720F15C835458240869967941626964D;07/07/2002 00:00:00
27200;"2216 Blue Ridge Dr.";null;"San Gabriel";9;"91776";0x82FCFB6BCDD7144BB11B83B2BA950F73;20/01/2004 00:00:00
27201;"7169 Jane Ct.";null;"Sedro Woolley";79;"98284";0x3B8F1E6F6FA89142994852519F011CB5;15/12/2003 00:00:00
27202;"1575 Brown Street";null;"Burlingame";9;"94010";0xC1F7E90C29BB544189E791D644445B7C;29/10/2003 00:00:00
27203;"6048 Nightingale Drive";null;"Wokingham";14;"RG41 1QW";0xB15417DF8C215540ABFF75E4FF893F31;13/08/2002 00:00:00
27204;"9353 Kirkwood Dr.";null;"Stoke-on-Trent";14;"AS23";0x833B7167875C544D911E7F9A6A1D912B;08/09/2002 00:00:00
27205;"5287 Geary Road";null;"Royal Oak";7;"V8X";0x084C0D9F9835334D87359D16265BACE4;01/03/2004 00:00:00
27206;"9659 Walnut Blvd";null;"London";14;"C2H 7AU";0x555F4906E7BB20439C7EB13885545295;11/02/2003 00:00:00
27207;"Midi-Couleurs";null;"Saint-Denis";179;"93400";0xE45A257ABD00604589A44983F95D72AA;22/01/2004 10:09:29
27208;"Krönerweg 49";null;"Hamburg";19;"22001";0x16E178DC8333BB43813ACDC5C2ED0132;22/12/2002 00:00:00
27209;"6569 Endriss";null;"Beverly Hills";9;"90210";0xF94FFBEA7FB48444A4F2BBE2BC2BAB71;31/01/2004 00:00:00
27210;"347 San Simeon Dr.";null;"Wollongong";50;"2500";0x1746BB369469B647B52FAB9EBA2D8469;26/03/2002 00:00:00
27211;"4051 Athene Drive";null;"Bellingham";79;"98225";0xD5B3B4258ECC9C4190A3E5D5D38149BD;12/08/2003 00:00:00
27212;"4138 Pine Creek Way";null;"Spring Valley";9;"91977";0xDE529DB6BF686843AFDA52903EAE49F6;28/07/2003 00:00:00
27213;"44, rue du Départ";null;"Paris";161;"75013";0xE9032EE903103A40A7D028199EF796E0;22/01/2004 10:09:29
27214;"2321 Wilson Ln.";null;"North Sydney";50;"2055";0xAC26023E7C6AE3468A4CAB42D2F6612F;14/08/2003 00:00:00
27215;"8196 Alexander Pl";null;"Kirkby";14;"KB9";0x010AE20EEAB98444B327DDF58E927268;09/12/2002 00:00:00
27216;"6019 Ironwood Way";null;"Mill Valley";9;"94941";0x5436E5929C11F542A5E60D9E9E6F32A2;18/11/2003 00:00:00
27217;"5805 Nob Hill Drive";null;"Haney";7;"V2W 1W2";0x703F4C938D887C49A010DFC065371F7B;21/06/2004 00:00:00
27218;"3883 Pheasant Ct.";null;"Newton";7;"V2M1S6";0xA2FAA09A3D294A45AE1E1F79DA96B127;22/07/2004 00:00:00
27219;"3923 Dew Drop Circle";null;"Olympia";79;"98501";0x4ED0B3B7AA86E94BA8F76A9AA11D58CB;13/06/2004 00:00:00
27220;"1098 Lawton Street";null;"Peterborough";14;"PB12";0x23D866EE4986984FA44061C7CF8B83A3;01/03/2004 00:00:00
27221;"5205 Coralie Drive";null;"Burien";79;"98168";0xCA29FD82499BCA4BBEEED79A837922DE;03/03/2002 00:00:00
27222;"6699, rue de Longchamp";null;"Villeneuve-d'Ascq";145;"59491";0x418E1B301E96FC4BB2075935D88A6828;22/01/2004 10:09:29
27223;"8143 Petarct";null;"Melton";77;"3337";0x4A570F42C0DEEC408653D2650E818320;28/03/2004 00:00:00
27224;"9650 Leisure Lane";null;"Sydney";50;"1002";0x7AA7AAE14D36324BB1D20E097A6B373B;11/04/2002 00:00:00
27225;"1147 Dimaggio Way";null;"Newcastle upon Tyne";14;"NT20";0x68E591489CE3A34286AE6CFA814DED31;23/12/2002 00:00:00
27226;"8391 Olivera";null;"Darlinghurst";50;"2010";0xFFF1A76A98882948BFEE317684C661D6;24/12/2003 00:00:00
27227;"4605 Shenandoah Dr.";null;"Lemon Grove";9;"91945";0x37BDC3B3FAE4E240A82FC69FA1CF36AF;29/04/2004 00:00:00
27228;"9010 Longview Road";null;"Marysville";79;"98270";0x0E524ADB5C5DB345ACA4B829E7C1781D;08/08/2003 00:00:00
27229;"5378 Kentucky Drive";null;"Colma";9;"94014";0xD304D752D23DE7449DFFE3137B32DB37;23/10/2003 00:00:00
27230;"38 Shangri-la Rd.";null;"Oakland";9;"94611";0x009B9936F924FD43B6836F6E972A6A3F;19/07/2003 00:00:00
27231;"1246 Glenside Ct.";null;"Sunbury";77;"3429";0x90EA33475FE5F945AF216F7AA235DEFF;06/04/2003 00:00:00
27232;"6660 Hill Top Rd.";null;"Downey";9;"90241";0xC6AE9B484E1DA5448F22BAB90C1854FE;02/08/2002 00:00:00
27233;"1574 Hudson Ave.";null;"Geelong";77;"3220";0xAC571CFEC58AA14E9F5EBD2107977B29;19/10/2002 00:00:00
27234;"1040 Greenbush Drive";null;"Silverwater";50;"2264";0xA11BFA995B9D1F4DB3588603EDF27FF9;15/03/2003 00:00:00
27235;"1106 Pine Creek Way";null;"Lincoln Acres";9;"91950";0x96C92DB4C26FA6458726C93FDB3DFBBD;15/05/2004 00:00:00
27236;"Attaché de Presse";null;"Pantin";179;"93500";0xB3FAABC7894AE84DADF48F713092D31B;22/01/2004 10:09:29
27237;"3107 High St";null;"Wollongong";50;"2500";0x58D348950E0A914DBE9476D691515158;19/03/2003 00:00:00
27238;"6273 Bel Air Dr.";null;"Bellingham";79;"98225";0xD392746317E5574D9E781ECDAF11D582;24/04/2004 00:00:00
27239;"589 Ashwood Dr.";null;"Cliffside";7;"V8Y 1L1";0xCCC1B5E3EE295841BB82FBF39D140629;19/08/2003 00:00:00
27240;"8848 Auburn";null;"London";14;"W1Y 3RA";0xD0CCBAD1909B9646B3B38D0C5972D221;10/09/2003 00:00:00
27241;"6059 Dutch Slough Rd.";null;"Lincoln Acres";9;"91950";0xB2CE8A8B639E6F41BB8BD77136A7F8D6;14/07/2001 00:00:00
27242;"Krönerweg 9796";null;"Berlin";20;"12311";0xE6A55DF2EF406C4B94D3F2FC92D3FEF2;01/07/2004 00:00:00
27243;"5417 N Jackson Way";null;"Reading";14;"RG7 5H7";0x7521934735078542910AE39FA0795C13;24/05/2004 00:00:00
27244;"P .o. Box 2162";null;"Coffs Harbour";50;"2450";0x717452E8351A7445BD6F3CFE0275052F;12/09/2003 00:00:00
27245;"8345 Sunset Circle";null;"Rockhampton";64;"4700";0x20BD4918E841C14184351CF3217E4E9C;24/06/2004 00:00:00
27246;"4137 Garcia Ranch Road";null;"Lemon Grove";9;"91945";0x1253E66389F7DA489E5539A128A07E87;29/04/2004 00:00:00
